,title,url,date,query,keyword,summary
34,Coronavirus: Odisha Chief Minister Naveen Patnaik Sings Patriotic Odia Song To Pay Respect To COVID-19 Warriors,https://www.ndtv.com/india-news/coronavirus-odisha-chief-minister-naveen-patnaik-sings-patriotic-odia-song-to-pay-respect-to-covid-19-warriors-2237954,2020-05-08,corona,"['patriotic', 'patnaik', 'warriors', 'tribute', 'state', 'pradhan', 'sang', 'naveen', 'odia', 'song', 'corona', 'odisha', 'singing', 'sings', 'minister']","Naveen Patnaik sang the song at his residence for the coronavirus frontline workers (File)Odisha Chief Minister Naveen Patnaik today sang ""Bande Utkala Janani"", a patriotic Odia song, to express respect and gratitude for the COVID-19 frontline workers.
He sang the song at his residence for doctors, nurses, police personnel and others who are playing a key role in combating COVID-19.
Union Minister Dharmendra Pradhan also joined people from Odisha in singing the song from his Delhi residence.
Mr Patnaik had on Friday sought the cooperation of Mr Pradhan for singing ""Bande Utkal Janani"", to boost the morale of Odisha's COVID-19 warriors.
The chief minister had on Thursday urged the people of the state and the Odia population across the world to sing the song on May 30 at 5:30 pm."
35,"Coronavirus Cases, Maharashtra Police: 114 Coronavirus Cases In 24 Hours Among Maharashtra Police, 1,330 Overall",https://www.ndtv.com/india-news/coronavirus-cases-maharashtra-police-114-coronavirus-cases-in-24-hours-among-maharashtra-police-1-330-overall-2237821,2020-05-07,corona,"['overall', 'deaths', 'number', '24', 'mumbai', 'state', 'cases', 'taking', 'reported', 'hours', '1330', 'covid19', 'total', '114', 'maharashtra', 'coronavirus']","Coronavirus, Mumbai Police: Over 2,000 COVID-19 cases have been reported from cops in Maharashtra (File)Maharashtra Police has reported 114 new novel coronavirus cases in the past 24 hours, according to data released Saturday morning, taking the total number of active cases in the agency to 1,330.
The number of deaths linked to the COVID-19 virus is 26, with one fatality in the preceding 24 hour-period.
On Thursday there were 1,216 active COVID-19 cases among police officers in the state.
On Wednesday 131 fresh infections were reported, news agency ANI said, taking the total number of cases to 2,095.
India has reported over 6,000 COVID-19 cases every day since May 21, with the last two yielding over 7,000 each."
36,"MP Raj Bhavan News: 3 More COVID-19 Cases In Madhya Pradesh Raj Bhavan, Governor Lalji Tandon Tests Negative",https://www.ndtv.com/india-news/coronavirus-news-3-more-covid-19-cases-in-madhya-pradesh-raj-bhavan-governor-lalji-tandon-tests-negative-2237794,2020-05-06,corona,"['number', 'tested', 'negative', 'pradesh', 'governor', 'raj', 'madhya', 'tests', 'bhavan', 'inside', 'covid19', 'positive', 'living', 'virus', 'total', 'cases']","MP Raj Bhavan: 10 people living inside Raj Bhavan have tested positive for coronavirus.
Samples of three people living inside Raj Bhavan in Madhya Pradesh have returned positive for novel coronavirus, taking the total number of positive cases among its residents to 10.
Parts of Raj Bhavan has been declared as containment area and its staff have been asked to work from home.
""With COVID-19 cases being reported in the Raj Bhavan, you can understand the situation across the state.
Madhya Pradesh on Friday reported 192 new COVID-19 cases, including 84 in worst-hit Indore district, taking the total number of cases to 7,645."
37,"Meerut Monkeys News: Monkey Steals COVID Patients' Blood Samples In UP, Eats Surgical Gloves",https://www.ndtv.com/india-news/meerut-monkey-flees-with-test-samples-doctor-allays-fear-of-covid-spread-2237336,2020-05-05,corona,"['steals', 'surgical', 'covid', 'samples', 'eats', 'blood', 'incident', 'coronavirus', 'hospital', 'meerut', 'gloves', 'monkey', 'medical', 'patients', 'college']","Monkeys Attacked: In the video, a monkey is seen chewing on a glove in Meerut Medical College premises.
In a bizarre incident in one of Uttar Pradesh's largest government hospitals, a monkey attacked a lab technician, snatched vials containing blood samples from three coronavirus patients and escaped.
The hospital is a nodal centre for the treatment of COVID patients and also has a testing lab.
""These were not COVID test samples, but blood samples from COVID patients meant for routine tests.
The man from whom the samples were snatched said fresh samples have been collected,"" Dr SK Garg, principal of Meerut Medical College and Hospital, said."
38,Coronavirus Is Like Your Wife: Anger Over Indonesia Minister Mohammad Mahfud MD's Sexist Remark,https://www.ndtv.com/world-news/coronavirus-is-like-your-wife-anger-over-indonesia-minister-mohammad-mahfud-mds-sexist-remark-2237249,2020-05-04,corona,"['public', 'remark', 'anger', 'southeast', 'virus', 'corona', 'covid19', 'wife', 'security', 'ministers', 'social', 'remarks', 'mohammad', 'minister', 'indonesia', 'sexist']","Indonesia security minister Mohammad Mahfud MD made the comments during an address to a university.
Women's groups and social media users slammed the apparent joke by security minister Mohammad Mahfud MD, who made the comments during an online address to a local university earlier this week.
""The other day I got a meme from my colleague... that says: Corona is like your wife.
Critics panned the remarks as sexist and said it underscored Jakarta's weak response to the virus outbreak.
(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
39,"NDTV.com - World News | Latest World News, International News Headlines",https://www.ndtv.com/world-news,2020-05-05,corona,"['international', 'massachusetts', 'employees', 'prosecutors', 'ebay', 'viewed', 'newsletter', 'cyberstalking', 'online', 'mounting', 'ecommerce', 'latest', 'world', 'headlines']","Six former eBay Inc employees have been criminally charged with mounting a cyberstalking campaign against a Massachusetts couple whose online newsletter they viewed as critical of the e-commerce company, US prosecutors announced on Monday."
40,Kalki Koechlin's Pics With Boyfriend Guy Hershberg Are Pure Love,https://www.ndtv.com/entertainment/kalki-koechlins-pics-with-boyfriend-guy-hershberg-are-pure-love-2237156,2020-05-04,corona,"['love', 'guy', 'kalkis', 'post', 'koechlins', 'seen', 'pics', 'boyfriend', 'actress', 'pure', 'anurag', 'koechlin', 'photos', 'hershberg', 'kalki']","(Image courtesy: kalkikanmani)Highlights The photos feature Kalki and Guy Hershberg clicking mirror selfiesIn one of the shots, Guy can be seen giving a peck on Kalki's cheekKalki added the hashtags #sefies and #yoursandmine in her postActress Kalki Koechlin painted Instagram red with her latest post featuring boyfriend Guy Hershberg.
The actress, on Thursday, shared a set of pictures of herself and Guy Hershberg from their lockdown diaries and it will surely give you major couple goals.
In the photos, Kalki and Guy Hershberg can be seen clicking mirror selfies.
Take a look:Reacting to Kalki's post, her friends and former co-stars Radhika Apte and Richa Chadha dropped heart emoticons.
Kalki Koechlin and Guy Hershberg welcomed their first child in February this year."
41,Delhi Liquor News: Liquor Not A Fundamental Right: Delhi Defends Special Fee Amid COVID-19,https://www.ndtv.com/delhi-news/liquor-not-fundamental-right-delhi-defends-special-fee-amid-covid-19-2236623,2020-05-03,corona,"['amid', 'fundamental', 'fee', 'state', 'rs', 'delhi', 'regulate', 'right', 'covid19', 'crore', 'defends', 'special', 'liquor', 'sale', 'excise']","Delhi Liquor Fee: Delhi government has been charge 70% extra tax on liquor amid lockdown.
The Delhi government opposed a batch of petitions challenging its May 4 notification levying the special fee on liquor, and said there was an element of privilege with sale/dealing in liquor and the state is free to regulate it under the excise law.
Such imposition need not be either a tax or a fee yet less excise duty, or for that matter form part of Excise revenue.""
""A citizen, therefore, has no fundamental right to do trade or business in liquor or for that matter also to consume liquor.
A batch of petitions were filed, including by advocate Lalit Valecha and Praveen Gulati, challenging levy of ""special corona fees""."
42,Mamata Banerjee Says Railways Evacuating Maharashtra And Spreading Coronavarus To Bengal,https://www.ndtv.com/india-news/mamata-banerjee-says-railways-evacuating-maharashtra-and-spreading-coronavarus-to-bengal-2236102,2020-05-02,corona,"['politics', 'state', 'mamata', 'spreading', 'trains', 'banerjee', 'corona', 'railways', 'states', 'maharashtra', 'coronavirus', 'minister', 'bengal']","Accusing the railways of ""evacuating Maharashtra and spreading corona to Bengal"" and playing politics with both states, she sought Prime Minister Narendra Modi's intervention.
Altogether 225 trains are expected to arrive in Bengal from across India, 41 of them will be from Maharashtra, the state with the maximum number of coronavirus patients.
Ms Banerjee also accused the railways of not practicing social distancing in the trains, even though the states are paying the bill.
You are evacuating Maharashtra and spreading corona to Bengal,"" she said.
Chief Minister Pinarayi Vijayan said the railways' method of sending trains without prior information could derail the state's protocol to control the coronavirus."
43,"Actor Kiran Kumar Is Coronavirus-Positive And ""Quarantined At Home""",https://www.ndtv.com/entertainment/actor-kiran-kumar-is-coronavirus-positive-and-quarantined-at-home-2234182,2020-05-01,corona,"['tested', 'quarantined', 'kumar', 'kiran', 'second', 'test', 'positive', 'fine', 'coronaviruspositive', 'pti', 'im', 'actor']","A file photo of Kiran Kumar (Image courtesy: bollywoodlocal)Highlights ""I am asymptomatic,"" said Kiran Kumar""I'm fine and have self-quarantined at home,"" he said""On May 26 or 27, I am going to get my second test done,"" he addedVeteran actor Kiran Kumar has tested positive for coronavirus and he is currently under home quarantine, reports news agency PTI.
There's no fever, no cough, I'm fine and have self-quarantined at home.""
On May 26 or May 27, I am going to get my second test done.
At the moment I'm absolutely fine,"" PTI quoted the actor as saying.
Kiran Kumar, son of celebrated film actor Jeevan, is best-known for starring in TV shows like Zindagi, Ghutan, Sahil, Manzil, Grihasti, Katha Sagar, Aur Phir ek Din, Papa, Miilee and Chhajje Chajje Ka Pyar, to name a few."
44,Private Schools Would Be Allowed To Charge Only Tuition Fee: Himachal Pradesh,https://www.ndtv.com/education/private-schools-would-be-allowed-charge-only-tuition-fee-himachal-pradesh,2020-04-28,corona,"['schools', 'fee', 'country', 'pradesh', 'state', 'cent', 'till', 'allowed', 'charge', 'lockdown', 'private', 'tuition', 'himachal']","Private Schools Would Be Allowed To Charge Only Tuition Fee: Himachal PradeshIn view of the lockdown due to the coronavirus in the country as well as in the state, the State Cabinet in its meeting held today under the chairmanship of Chief Minister Jai Ram Thakur decided that the private schools would be allowed to charge only tuition fee.
”In view of the lockdown due to outbreak of Novel Corona Virus in the country as well as in the State, the private schools would be allowed to charge only tuition feel,” a statement from the state government said.
Schools and colleges across the country have been shut from March last week due to the lockdown announced by the centre to arrest the spread of COVID-19 pandemic.
The lockdown was first announced by Prime Minister Narendra Modi on March 24 for 21 days in a bid to combat the coronavirus pandemic.
It was first extended till May 3 and again till May 17.The lockdown was further extended till May 31."
